Bib,ID,11.1k,16.6k,20k,20.7k,Chip Time,Finish Time
20875,03396,1:11:31,0:44:24,0:30:05,0:06:09,2:44:10,2:44:10
21545,03397,1:15:13,0:44:35,0:27:23,0:05:32,2:44:21,2:44:21
20772,03398,1:11:44,0:46:00,0:29:42,0:05:24,2:44:32,2:44:32
20079,03399,1:11:55,0:46:08,0:29:29,0:05:44,2:44:32,2:44:32
23259,03400,1:15:50,0:42:59,0:29:24,0:04:50,2:44:36,2:44:36
23444,03401,1:17:16,0:43:25,0:26:17,0:05:07,2:44:36,2:44:36
20967,03402,1:15:51,0:44:15,0:27:24,0:05:33,2:44:39,2:44:39
23474,03403,1:15:50,0:42:59,0:29:23,0:04:51,2:44:42,2:44:42
21170,03404,1:15:07,0:42:47,0:29:02,0:06:05,2:44:48,2:44:48
23303,03405,,,0:24:24,0:04:52,2:44:49,2:44:49
23515,03406,1:13:16,0:40:27,0:35:24,0:04:44,2:45:01,2:45:01
20733,03407,1:16:19,0:42:43,0:27:24,0:05:30,2:45:01,2:45:01
20536,03408,1:03:10,0:51:14,0:35:24,0:04:44,2:45:05,2:45:05
23205,03409,,,0:31:56,0:04:42,2:45:24,2:45:24
23491,03410,1:12:56,0:46:19,0:28:08,0:05:40,2:45:34,2:45:34
21637,03411,1:16:19,0:44:03,0:27:12,0:05:11,2:45:36,2:45:36
21797,03412,1:14:02,0:48:58,0:26:13,0:04:48,2:45:45,2:45:45
23111,03413,1:14:02,0:48:58,0:26:13,0:04:47,2:45:45,2:45:45
23313,03414,1:12:28,0:45:51,0:29:49,0:05:49,2:45:51,2:45:51
21008,03415,1:15:54,0:44:10,0:28:23,0:05:47,2:45:53,2:45:53
21611,03416,1:16:19,0:44:45,0:27:34,0:05:06,2:45:54,2:45:54
23391,03417,1:16:01,0:44:16,0:28:37,0:05:22,2:46:01,2:46:01
23506,03418,1:16:22,0:44:59,0:27:28,0:05:16,2:46:10,2:46:10
23180,03419,1:12:33,0:47:27,0:30:03,0:05:41,2:46:14,2:46:14
20692,03420,1:06:07,0:45:40,0:36:23,0:06:40,2:46:28,2:46:28
21169,03421,1:13:51,0:44:26,0:29:01,0:06:22,2:46:41,2:46:41
21532,03422,1:13:52,0:44:25,0:29:02,0:06:21,2:46:41,2:46:41
20920,03423,1:14:36,0:48:19,0:25:59,0:05:01,2:46:44,2:46:44
21107,03424,1:15:36,0:44:10,0:28:24,0:05:47,2:46:50,2:46:50
21005,03425,1:18:33,0:41:12,0:26:58,0:06:20,2:46:57,2:46:57
23443,03426,1:17:04,0:43:54,0:27:41,0:05:42,2:47:12,2:47:12
21487,03427,1:17:04,0:43:53,0:27:42,0:05:42,2:47:12,2:47:12
20747,03428,0:58:49,1:05:39,0:28:01,0:04:10,2:47:16,2:47:16
21073,03429,1:17:28,0:44:26,0:28:11,0:05:03,2:47:19,2:47:19
23402,03430,1:17:28,0:44:25,0:28:12,0:05:02,2:47:19,2:47:19
21473,03431,1:10:21,0:47:34,0:30:34,0:06:08,2:47:29,2:47:29
21820,03432,1:15:56,0:43:47,0:29:39,0:05:18,2:47:35,2:47:35
23355,03433,1:15:19,0:42:34,0:30:48,0:07:04,2:47:40,2:47:40
21317,03434,1:12:56,0:44:53,0:30:46,0:07:05,2:47:44,2:47:44
21017,03435,1:11:08,0:44:32,0:32:58,0:06:17,2:47:47,2:47:47
20879,03436,1:11:53,0:44:46,0:32:12,0:06:02,2:47:48,2:47:48
20867,03437,1:20:16,0:43:20,0:26:26,0:05:09,2:47:54,2:47:54
21394,03438,1:17:58,0:43:59,0:26:54,0:05:14,2:48:03,2:48:03
21423,03439,1:18:05,0:43:58,0:26:56,0:05:13,2:48:04,2:48:04
21016,03440,1:09:34,0:46:39,0:32:14,0:07:30,2:48:17,2:48:17
23466,03441,1:13:11,0:44:12,0:32:17,0:06:44,2:48:25,2:48:25
23243,03442,1:15:32,0:48:10,0:27:15,0:05:18,2:48:38,2:48:38
23440,03443,1:12:28,0:50:53,0:28:05,0:04:44,2:48:42,2:48:42
20941,03444,1:07:25,0:47:15,0:33:56,0:07:34,2:48:57,2:48:57
20880,03445,1:12:36,0:46:13,0:32:07,0:06:20,2:49:01,2:49:01
23307,03446,1:14:47,0:48:55,0:28:48,0:05:02,2:49:04,2:49:04
21194,03447,1:19:27,0:44:14,0:27:24,0:05:04,2:49:05,2:49:05
20294,03448,1:15:53,0:47:57,0:27:39,0:05:29,2:49:06,2:49:06
23358,03449,1:19:28,0:44:14,0:27:25,0:05:03,2:49:08,2:49:08
20795,03450,1:19:53,0:43:57,0:27:06,0:05:07,2:49:10,2:49:10
23586,03451,1:19:54,0:43:57,0:27:08,0:05:06,2:49:10,2:49:10
21565,03452,1:14:01,0:44:40,0:29:40,0:07:12,2:49:13,2:49:13
20393,03453,1:14:02,0:44:40,0:29:39,0:07:13,2:49:13,2:49:13
20507,03454,,,0:26:04,0:05:06,2:49:21,2:49:21
21889,03455,1:13:51,0:45:01,0:32:53,0:05:38,2:49:24,2:49:24
23353,03456,1:13:13,0:47:19,0:30:52,0:05:55,2:49:29,2:49:29
20300,03457,1:13:14,0:47:18,0:30:54,0:05:54,2:49:43,2:49:43
21486,03458,1:18:05,0:45:12,0:28:41,0:04:54,2:49:45,2:49:45
21152,03459,1:20:05,0:45:43,0:27:17,0:05:08,2:50:01,2:50:01
20308,03460,1:20:06,0:45:42,0:27:15,0:05:11,2:50:02,2:50:02
21039,03461,1:16:49,0:45:53,0:28:27,0:05:47,2:50:04,2:50:04
23341,03462,1:16:22,0:45:07,0:32:22,0:05:26,2:50:09,2:50:09
21048,03463,1:16:10,0:46:59,0:28:23,0:06:05,2:50:11,2:50:11
21331,03464,1:18:15,0:45:54,0:28:26,0:05:47,2:50:13,2:50:13
23544,03465,1:15:49,0:49:15,0:26:57,0:06:14,2:50:13,2:50:13
23563,03466,1:15:37,0:45:59,0:28:30,0:08:08,2:50:13,2:50:13
23431,03467,1:18:21,0:45:42,0:29:01,0:05:46,2:50:21,2:50:21
23488,03468,1:15:45,0:45:39,0:30:31,0:06:04,2:50:41,2:50:41
23559,03469,1:14:47,0:46:21,0:31:54,0:05:41,2:50:42,2:50:42
23610,03470,1:14:44,0:46:23,0:31:54,0:05:39,2:50:42,2:50:42
21721,03471,1:16:00,0:48:27,0:28:12,0:05:37,2:50:42,2:50:42
23199,03472,1:15:44,0:45:40,0:30:30,0:06:04,2:50:43,2:50:43
21443,03473,1:18:20,0:47:34,0:27:33,0:05:05,2:50:49,2:50:49
21499,03474,1:18:01,0:46:03,0:30:05,0:05:10,2:50:50,2:50:50
20777,03475,1:20:17,0:46:06,0:26:04,0:06:02,2:50:52,2:50:52
23236,03476,1:16:50,0:48:00,0:28:52,0:05:18,2:51:04,2:51:04
23423,03477,1:10:41,0:45:31,0:31:37,0:08:48,2:51:17,2:51:17
21247,03478,1:16:06,0:46:27,0:30:34,0:06:03,2:51:18,2:51:18
23545,03479,1:11:08,0:48:01,0:31:09,0:08:28,2:51:18,2:51:18
23419,03480,1:14:18,0:49:39,0:30:06,0:05:44,2:51:33,2:51:33
21316,03481,1:19:48,0:46:21,0:28:36,0:05:02,2:51:41,2:51:41
21726,03482,1:09:43,0:49:38,0:33:46,0:07:02,2:51:54,2:51:54
21373,03483,1:08:38,0:55:59,0:29:40,0:05:54,2:52:00,2:52:00
21332,03484,1:18:09,0:45:09,0:29:46,0:06:17,2:52:03,2:52:03
23374,03485,1:16:58,0:46:18,0:29:53,0:06:31,2:52:08,2:52:08
21491,03486,1:11:58,0:47:48,0:32:35,0:06:50,2:52:11,2:52:11
23460,03487,1:21:16,0:46:29,0:27:43,0:04:54,2:52:35,2:52:35
20707,03488,1:19:01,0:46:57,0:28:06,0:05:54,2:52:41,2:52:41
23392,03489,1:14:27,0:48:56,0:30:58,0:06:22,2:52:48,2:52:48
23221,03490,1:20:18,0:45:23,0:28:36,0:05:12,2:52:53,2:52:53
20989,03491,1:21:20,0:47:16,0:26:45,0:05:29,2:52:56,2:52:56
20142,03492,1:19:37,0:46:24,0:27:43,0:04:56,2:52:59,2:52:59
21421,03493,1:18:27,0:47:14,0:29:01,0:05:30,2:53:03,2:53:03
21333,03494,1:10:35,0:48:52,0:33:59,0:06:45,2:53:16,2:53:16
21428,03495,1:24:13,0:42:49,0:28:42,0:04:59,2:53:18,2:53:18
21830,03496,1:13:56,0:43:39,0:34:23,0:07:27,2:53:25,2:53:25
21527,03497,1:15:10,0:50:42,0:30:56,0:05:11,2:53:30,2:53:30
21309,03498,1:13:06,0:44:49,0:34:45,0:07:09,2:53:40,2:53:40
23445,03499,1:18:00,0:47:36,0:29:50,0:05:32,2:53:49,2:53:49
23387,03500,1:16:49,0:48:05,0:31:10,0:05:21,2:53:53,2:53:53
20629,03501,1:22:11,0:44:47,0:27:50,0:05:39,2:54:10,2:54:10
23165,03502,1:22:11,0:44:47,0:27:50,0:05:39,2:54:10,2:54:10
23433,03503,1:20:10,0:45:51,0:29:02,0:05:43,2:54:30,2:54:30
20095,03504,1:20:09,0:45:51,0:29:01,0:05:44,2:54:31,2:54:31
23622,03505,1:19:55,0:44:27,0:31:25,0:06:46,2:54:33,2:54:33
23271,03506,1:05:41,0:50:58,0:39:33,0:06:39,2:54:52,2:54:52
23296,03507,,,0:28:09,0:05:14,2:54:59,2:54:59
20925,03508,1:19:07,0:47:19,0:28:48,0:06:08,2:55:15,2:55:15
21509,03509,1:15:40,0:48:31,0:31:23,0:07:16,2:55:19,2:55:19
21063,03510,1:14:41,0:52:53,0:31:07,0:05:01,2:55:25,2:55:25
21350,03511,1:23:24,0:48:57,0:26:11,0:04:49,2:55:48,2:55:48
20408,03512,1:23:22,0:48:55,0:26:12,0:04:50,2:55:50,2:55:50
20758,03513,1:16:10,0:55:51,0:29:06,0:03:39,2:55:51,2:55:51
21311,03514,1:26:47,0:47:58,0:24:46,0:04:50,2:55:51,2:55:51
21806,03515,1:18:47,0:47:16,0:31:18,0:05:51,2:56:22,2:56:22
21497,03516,1:22:45,0:47:44,0:29:36,0:03:55,2:56:23,2:56:23
23453,03517,1:22:45,0:47:43,0:29:36,0:03:56,2:56:24,2:56:24
20459,03518,0:58:27,0:53:08,0:43:10,0:08:26,2:56:25,2:56:25
20996,03519,1:14:45,0:49:17,0:33:41,0:07:04,2:56:34,2:56:34
21783,03520,1:22:33,0:47:34,0:28:51,0:05:03,2:56:36,2:56:36
20068,03521,,,0:31:53,0:05:24,2:56:36,2:56:36
23049,03522,1:16:34,0:47:30,0:30:52,0:07:42,2:56:36,2:56:36
23195,03523,1:16:35,0:47:32,0:30:20,0:08:13,2:56:37,2:56:37
20070,03524,1:16:34,0:47:35,0:30:18,0:08:12,2:56:38,2:56:38
23309,03525,1:16:33,0:47:32,0:30:51,0:07:42,2:56:38,2:56:38
20684,03526,1:14:36,0:47:57,0:32:40,0:06:28,2:56:38,2:56:38
20882,03527,1:16:35,0:47:32,0:30:56,0:07:36,2:56:39,2:56:39
21415,03528,1:11:59,0:52:01,0:33:30,0:06:52,2:56:39,2:56:39
23467,03529,1:19:59,0:47:35,0:30:00,0:06:00,2:56:48,2:56:48
21412,03530,1:23:02,0:44:59,0:29:58,0:05:23,2:56:53,2:56:53
20866,03531,1:20:10,0:46:19,0:31:01,,2:56:56,2:56:56
21549,03532,1:20:24,0:46:21,0:30:57,0:06:06,2:56:56,2:56:56
23340,03533,1:24:47,0:47:04,0:27:56,0:05:25,2:57:28,2:57:28
21363,03534,1:15:54,0:48:34,0:34:12,0:06:10,2:57:35,2:57:35
23321,03535,1:15:10,0:48:12,0:34:29,0:07:22,2:57:39,2:57:39
23113,03536,1:11:50,0:51:32,0:34:30,0:07:19,2:57:39,2:57:39
21760,03537,1:22:33,0:48:09,0:28:37,0:05:14,2:57:39,2:57:39
23571,03538,1:22:44,0:47:19,0:29:03,0:05:28,2:57:40,2:57:40
20467,03539,1:17:53,0:50:46,0:30:44,0:05:43,2:57:43,2:57:43
23306,03540,1:17:11,0:50:47,0:32:47,0:05:47,2:57:53,2:57:53
21681,03541,1:20:03,0:45:04,0:33:04,0:06:26,2:58:11,2:58:11
23458,03542,1:20:37,0:48:09,0:31:24,0:05:35,2:58:23,2:58:23
23032,03543,1:14:27,0:41:49,0:39:32,0:08:00,2:58:30,2:58:30
23435,03544,,0:51:32,0:34:28,0:07:22,2:58:42,2:58:42
23258,03545,1:20:51,0:47:16,0:32:38,,2:58:43,2:58:43
21187,03546,1:15:17,0:49:58,0:33:26,0:07:26,2:58:52,2:58:52
21396,03547,1:14:55,0:51:39,0:34:34,0:06:08,2:58:58,2:58:58
21512,03548,1:20:28,0:50:54,0:31:22,0:05:13,2:59:05,2:59:05
20628,03549,1:12:53,0:45:23,0:39:10,0:08:49,2:59:08,2:59:08
21543,03550,1:15:07,0:48:48,0:34:05,0:07:15,2:59:30,2:59:30
21525,03551,1:20:56,0:46:48,0:32:04,0:06:26,2:59:46,2:59:46
21325,03552,1:18:16,0:48:16,0:34:38,0:06:08,3:00:15,3:00:15
21312,03553,1:17:18,0:52:14,0:31:14,0:06:33,3:00:22,3:00:22
21122,03554,1:20:55,0:53:31,0:29:19,0:05:43,3:00:41,3:00:41
21528,03555,1:27:12,0:47:02,0:27:54,0:05:54,3:00:50,3:00:50
21353,03556,1:16:52,0:47:33,0:35:40,0:07:22,3:00:51,3:00:51
23417,03557,1:20:46,0:50:35,0:31:14,0:05:57,3:01:25,3:01:25
23434,03558,1:24:31,0:48:42,0:29:41,0:05:39,3:01:41,3:01:41
20504,03559,1:20:56,0:47:28,0:33:10,0:06:10,3:02:26,3:02:26
20820,03560,1:21:17,0:50:42,0:32:39,0:05:37,3:02:50,3:02:50
21445,03561,1:18:21,0:51:14,0:33:27,0:07:09,3:02:50,3:02:50
23242,03562,1:24:10,0:48:23,0:31:46,0:05:51,3:03:01,3:03:01
23630,03563,,,,0:04:25,3:03:07,3:03:07
23300,03564,1:21:18,0:49:08,0:32:49,0:06:39,3:03:51,3:03:51
21255,03565,,,0:30:05,0:04:07,3:03:55,3:03:55
21475,03566,1:20:54,0:49:30,0:32:52,0:06:39,3:03:56,3:03:56
21179,03567,1:22:14,0:50:18,0:32:26,0:06:07,3:04:15,3:04:15
20973,03568,1:20:45,0:49:44,0:32:59,0:06:44,3:04:41,3:04:41
23379,03569,1:27:26,0:47:02,0:31:20,0:06:05,3:04:51,3:04:51
23179,03570,1:22:39,0:49:02,0:33:31,0:06:35,3:04:56,3:04:56
21534,03571,1:18:24,0:54:00,0:34:04,0:05:38,3:05:00,3:05:00
20723,03572,1:19:34,0:51:58,0:33:35,0:06:42,3:05:02,3:05:02
23462,03573,1:20:09,0:51:22,0:35:30,0:06:59,3:05:03,3:05:03
23649,03574,1:20:11,0:48:57,0:34:11,0:07:46,3:05:20,3:05:20
23127,03575,,,,0:38:18,3:05:46,3:05:46
23250,03576,1:21:38,0:52:31,0:33:21,0:06:07,3:06:16,3:06:16
21212,03577,1:15:52,0:55:17,0:36:46,0:05:42,3:06:17,3:06:17
20994,03578,,1:49:27,0:51:29,0:10:09,3:06:20,3:06:20
21419,03579,1:17:38,0:50:47,0:39:48,0:06:26,3:06:35,3:06:35
21320,03580,,,,,3:06:46,3:06:46
20623,03581,1:14:55,0:50:21,0:38:51,0:08:12,3:06:57,3:06:57
23206,03582,,1:51:13,0:51:28,0:10:11,3:07:38,3:07:38
21192,03583,1:17:37,0:53:42,0:36:13,0:07:56,3:08:53,3:08:53
23461,03584,1:20:02,0:53:19,0:36:11,0:06:25,3:09:25,3:09:25
23386,03585,1:27:36,0:51:33,0:29:18,0:06:18,3:09:35,3:09:35
21326,03586,1:27:37,0:51:33,0:29:15,0:06:21,3:09:35,3:09:35
21042,03587,1:26:40,0:54:43,0:29:49,0:05:58,3:11:08,3:11:08
21041,03588,1:26:01,0:57:20,,0:36:28,3:11:13,3:11:13
23285,03589,1:18:51,0:54:50,0:37:12,0:06:28,3:11:13,3:11:13
23468,03590,1:18:59,0:54:42,0:37:13,0:06:26,3:11:14,3:11:14
21450,03591,1:27:33,0:51:52,0:30:50,0:06:59,3:12:08,3:12:08
21449,03592,1:27:32,0:51:53,0:30:51,0:06:57,3:12:09,3:12:09
20764,03593,1:20:47,0:52:59,0:36:11,0:07:29,3:12:11,3:12:11
23163,03594,1:23:52,0:55:24,0:34:40,0:05:54,3:13:00,3:13:00
21864,03595,1:23:52,0:55:09,0:34:55,0:05:55,3:13:00,3:13:00
20592,03596,1:23:51,0:55:09,0:34:54,0:05:55,3:13:02,3:13:02
23484,03597,1:20:19,0:55:15,0:38:07,0:07:09,3:13:08,3:13:08
21433,03598,,,0:35:13,0:07:09,3:13:21,3:13:21
21474,03599,1:21:29,0:54:44,,0:44:22,3:13:40,3:13:40
21483,03600,1:21:35,0:56:51,0:35:40,0:06:49,3:13:56,3:13:56
20770,03601,1:35:00,0:53:48,,,3:14:01,3:14:01
23439,03602,1:22:24,0:59:02,,0:40:42,3:14:26,3:14:26
21454,03603,1:18:36,0:53:46,0:39:07,0:08:55,3:15:27,3:15:27
23048,03604,1:22:58,0:57:32,0:36:31,0:04:55,3:15:32,3:15:32
21455,03605,1:25:59,0:52:01,0:34:31,0:07:12,3:16:23,3:16:23
21205,03606,1:25:08,0:51:55,0:38:16,0:07:59,3:17:11,3:17:11
20830,03607,,,0:40:13,0:08:03,3:17:17,3:17:17
23425,03608,1:26:08,0:56:47,0:33:41,0:06:14,3:17:26,3:17:26
21422,03609,1:26:08,0:56:47,0:33:41,0:06:14,3:17:27,3:17:27
20971,03610,1:34:06,0:47:21,0:36:18,0:07:06,3:18:04,3:18:04
23378,03611,1:30:23,0:52:48,0:34:01,0:06:48,3:18:20,3:18:20
21652,03612,1:31:05,0:54:16,0:35:37,0:06:42,3:20:19,3:20:19
21087,03613,1:19:53,0:55:22,0:43:31,0:08:26,3:20:28,3:20:28
21542,03614,1:29:23,0:53:19,0:38:39,0:07:06,3:21:23,3:21:23
20158,03615,1:23:00,0:57:41,0:37:49,0:08:08,3:21:43,3:21:43
21667,03616,1:34:13,0:53:48,0:33:33,0:06:25,3:22:25,3:22:25
21680,03617,,,0:36:38,0:06:14,3:22:45,3:22:45
21355,03618,1:31:12,0:52:14,0:36:56,0:06:48,3:22:57,3:22:57
21519,03619,1:29:42,0:54:35,0:36:14,0:08:41,3:24:00,3:24:00
23479,03620,1:29:41,0:54:35,0:36:12,0:08:43,3:24:00,3:24:00
23104,03621,1:25:13,0:58:42,0:38:31,0:08:22,3:24:32,3:24:32
21467,03622,1:18:50,0:56:09,0:46:09,0:08:55,3:24:52,3:24:52
21024,03623,,0:37:19,0:24:25,0:03:59,3:25:50,3:25:50
23442,03624,1:29:38,0:57:59,0:38:34,0:06:39,3:27:22,3:27:22
21484,03625,1:29:29,0:58:06,0:38:36,0:06:38,3:27:22,3:27:22
21666,03626,1:43:52,0:57:38,0:31:35,,3:28:12,3:28:12
20248,03627,1:32:56,0:58:10,0:37:00,0:06:04,3:28:15,3:28:15
21112,03628,,,,,3:30:19,3:30:19
22226,03629,,,,,3:36:46,3:36:46
23823,03630,,,,,DNF,
23572,03631,,,,,DNF,
23817,03632,,,,,DNF,
23830,03633,,,,,DNF,
20696,03634,,,,,DNF,
23724,03635,,,,,DNF,
22008,03636,,,,,DNF,
23703,03637,,,,,DNF,
20716,03638,,,,,DNF,
23581,03639,,,,,DNF,
23852,03640,,,,,DNF,
23020,03641,,,,,DNF,
21594,03642,,,,,DNF,
21621,03643,,,,,DNF,
23778,03644,,,,,DNF,
21980,03645,,,,,DNF,
23855,03646,,,,,DNF,
23749,03647,,,,,DNF,
21997,03648,,,,,DNF,
20916,03649,,,,,DNF,
21758,03650,,,,,DNF,
20496,03651,,,,,DNF,
23658,03652,,,,,DNF,
23727,03653,,,,,DNF,
21949,03654,,,,,DNF,
23499,03655,,,,,DNF,
20357,03656,1:28:30,1:06:20,0:42:56,0:07:20,DNF,
23726,03657,,,,,DNF,
21441,03658,1:29:41,0:56:49,0:41:20,0:09:18,DNF,
20122,03659,,,,,DNF,
23764,03660,,,,,DNF,
23815,03661,,,,,DNF,
21884,03662,,,,,DNF,
21956,03663,,,,,DNF,
20471,03664,0:53:43,0:31:44,0:20:26,0:03:52,DNF,
23760,03665,,,,,DNF,
22019,03666,,,,,DNF,
23625,03667,,,,,DNF,
20987,03668,,,,,DNF,
23639,03669,,,,,DNF,
21995,03670,,,,,DNF,
23791,03671,,,,,DNF,
23715,03672,,,,,DNF,
21740,03673,,,,,DNF,
23689,03674,,,,,DNF,
23736,03675,,,,,DNF,
21981,03676,,,,,DNF,
21886,03677,,,,,DNF,
23777,03678,,,,,DNF,
21809,03679,,,,,DNF,
20638,03680,,,,,DNF,
21985,03681,,,,,DNF,
21917,03682,,,,,DNF,
21866,03683,,,,,DNF,
23829,03684,,,,,DNF,
23828,03685,,,,,DNF,
21459,03686,,,,,DNF,
23786,03687,,,,,DNF,
23776,03688,,,,,DNF,
23721,03689,,,,,DNF,
23874,03690,,,,,DNF,
23043,03691,0:42:40,0:23:30,0:13:47,0:02:40,DNF,
23731,03692,,,,,DNF,
23846,03693,,,,,DNF,
23251,03694,,,,,DNF,
20928,03695,,,,,DNF,
21642,03696,,,,,DNF,
23792,03697,,,,,DNF,
23324,03698,1:15:20,0:41:02,0:24:23,0:04:49,DNF,
21928,03699,,,,,DNF,
21935,03700,,,,,DNF,
21314,03701,,,,,DNF,
23840,03702,,,,,DNF,
21904,03703,,,,,DNF,
20607,03704,,,,,DNF,
20986,03705,1:22:42,1:17:36,0:45:42,,DNF,
21967,03706,,,,,DNF,
23739,03707,,,,,DNF,
22002,03708,,,,,DNF,
23750,03709,,,,,DNF,
20419,03710,,,,,DNF,
21030,03711,,,,,DNF,
23771,03712,,,,,DNF,
21919,03713,,,,,DNF,
23646,03714,,,,,DNF,
21896,03715,,,,,DNF,
23755,03716,,,,,DNF,
21132,03717,,,,,DNF,
23741,03718,,,,,DNF,
21210,03719,,,,,DNF,
23838,03720,,,,,DNF,
21145,03721,,,,,DNF,
23682,03722,,,,,DNF,
21289,03723,,,,,DNF,
21920,03724,,,,,DNF,
20833,03725,,,,,DNF,
23860,03726,,,,,DNF,
23692,03727,,,,,DNF,
21643,03728,,,,,DNF,
23320,03729,,,,,DNF,
21143,03730,,,,,DNF,
23518,03731,,,,,DNF,
23798,03732,,,,,DNF,
21577,03733,,,,,DNF,
23813,03734,,,,,DNF,
20686,03735,1:35:41,1:00:59,0:33:21,0:05:47,DNF,
23805,03736,,,,,DNF,
20136,03737,,,,,DNF,
23735,03738,,,,,DNF,
21991,03739,,,,,DNF,
23847,03740,,,,,DNF,
23606,03741,,,,,DNF,
21780,03742,,,,,DNF,
23668,03743,,,,,DNF,
21936,03744,,,,,DNF,
23718,03745,,,,,DNF,
21837,03746,,,,,DNF,
23710,03747,,,,,DNF,
23659,03748,,,,,DNF,
23865,03749,,,,,DNF,
23819,03750,,,,,DNF,
20936,03751,,,,,DNF,
21986,03752,,,,,DNF,
20488,03753,,,,,DNF,
23758,03754,,,,,DNF,
23705,03755,,,,,DNF,
22022,03756,,,,,DNF,
21712,03757,,,,,DNF,
21913,03758,,,,,DNF,
21371,03759,,,,,DNF,
20565,03760,,,,,DNF,
23864,03761,,,,,DNF,
21844,03762,,,,,DNF,
20275,03763,,,,,DNF,
21891,03764,,,,,DNF,
21573,03765,,,,,DNF,
21427,03766,,,,,DNF,
21329,03767,,,,,DNF,
20884,03768,,,,,DNF,
23763,03769,,,,,DNF,
23704,03770,,,,,DNF,
23568,03771,,,,,DNF,
23713,03772,,,,,DNF,
23223,03773,,,,,DNF,
23850,03774,,,,,DNF,
23825,03775,,,,,DNF,
23810,03776,,,,,DNF,
20669,03777,,,,,DNF,
23645,03778,,,,,DNF,
23861,03779,,,,,DNF,
23744,03780,,,,,DNF,
21932,03781,,,,,DNF,
22011,03782,,,,,DNF,
23719,03783,,,,,DNF,
23641,03784,,,,,DNF,
21012,03785,,,,,DNF,
23436,03786,,,,,DNF,
23679,03787,,,,,DNF,
23595,03788,,,,,DNF,
23589,03789,,,,,DNF,
22024,03790,,,,,DNF,
23822,03791,,,,,DNF,
23232,03792,,,,,DNF,
21921,03793,,,,,DNF,
21665,03794,,,,,DNF,
23711,03795,,,,,DNF,
23765,03796,,,,,DNF,
23660,03797,,,,,DNF,
21953,03798,,,,,DNF,
21877,03799,,,,,DNF,
23142,03800,,,,,DNF,
22012,03801,,,,,DNF,
23552,03802,,,,,DNF,
23598,03803,,,,,DNF,
21915,03804,,,,,DNF,
23856,03805,,,,,DNF,
21858,03806,,,,,DNF,
21846,03807,,,,,DNF,
23802,03808,,,,,DNF,
21963,03809,,,,,DNF,
22000,03810,,,,,DNF,
20761,03811,,,,,DNF,
23716,03812,,,,,DNF,
22025,03813,,,,,DNF,
23686,03814,,,,,DNF,
21720,03815,,,,,DNF,
23671,03816,,,,,DNF,
21608,03817,0:59:43,0:34:16,0:21:16,0:03:24,DNF,
21971,03818,,,,,DNF,
21109,03819,,,,,DNF,
23729,03820,,,,,DNF,
23662,03821,,,,,DNF,
21969,03822,,,,,DNF,
21125,03823,,,,,DNF,
21572,03824,,,,,DNF,
23717,03825,,,,,DNF,
21947,03826,,,,,DNF,
22020,03827,,,,,DNF,
23656,03828,,,,,DNF,
21957,03829,,,,,DNF,
23690,03830,,,,,DNF,
21448,03831,,,,,DNF,
21432,03832,,,,,DNF,
23725,03833,,,,,DNF,
23841,03834,,,,,DNF,
21897,03835,,,,,DNF,
22027,03836,,,,,DNF,
21750,03837,,,,,DNF,
23833,03838,,,,,DNF,
23706,03839,,,,,DNF,
21515,03840,,,,,DNF,
20147,03841,,,,,DNF,
21977,03842,,,,,DNF,
23666,03843,,,,,DNF,
23541,03844,,,,,DNF,
21719,03845,,,,,DNF,
23681,03846,,,,,DNF,
22001,03847,,,,,DNF,
20617,03848,,,,,DNF,
23745,03849,,,,,DNF,
23752,03850,,,,,DNF,
23421,03851,,,,,DNF,
23836,03852,,,,,DNF,
23740,03853,,,,,DNF,
23773,03854,,,,,DNF,
23858,03855,,,,,DNF,
23672,03856,,,,,DNF,
21335,03857,,,,,DNF,
23676,03858,,,,,DNF,
21930,03859,,,,,DNF,
23872,03860,,,,,DNF,
23677,03861,,,,,DNF,
21823,03862,,,,,DNF,
23700,03863,,,,,DNF,
23675,03864,,,,,DNF,
23774,03865,,,,,DNF,
23707,03866,,,,,DNF,
23848,03867,,,,,DNF,
23845,03868,,,,,DNF,
23041,03869,0:52:58,,0:48:45,,DNF,
23780,03870,,,,,DNF,
23464,03871,1:32:36,1:06:46,0:37:27,0:07:10,DNF,
23790,03872,,,,,DNF,
23859,03873,,,,,DNF,
23857,03874,,,,,DNF,
20729,03875,,,,,DNF,
23635,03876,,,,,DNF,
23804,03877,,,,,DNF,
23693,03878,,,,,DNF,
23619,03879,,,,,DNF,
23808,03880,,,,,DNF,
23854,03881,,,,,DNF,
23720,03882,,,,,DNF,
21307,03883,,,,,DNF,
21968,03884,,,,,DNF,
21973,03885,,,,,DNF,
23594,03886,,,,,DNF,
21585,03887,,,,,DNF,
21888,03888,,,,,DNF,
23366,03889,,,,,DNF,
22014,03890,,,,,DNF,
21840,03891,,,,,DNF,
21987,03892,,,,,DNF,
21914,03893,,,,,DNF,
23626,03894,,,,,DNF,
22018,03895,,,,,DNF,
23653,03896,,,,,DNF,
23781,03897,,,,,DNF,
23390,03898,,,,,DNF,
23551,03899,,,,,DNF,
23843,03900,,,,,DNF,
21941,03901,,,,,DNF,
23655,03902,,,,,DNF,
20560,03903,,,,,DNF,
23761,03904,,,,,DNF,
23807,03905,,,,,DNF,
23878,03906,,,,,DNF,
23697,03907,,,,,DNF,
23753,03908,,,,,DNF,
