bib,ID,5.5k,8.9k,Chip Time,Finish Time
13931,06813,,,DNF,
13951,06814,,,DNF,
10798,06815,,,DNF,
11497,06816,,,DNF,
13960,06817,,,DNF,
11613,06818,,,DNF,
13370,06819,,,DNF,
14048,06820,,,DNF,
11307,06821,,,DNF,
13774,06822,,,DNF,
13906,06823,,,DNF,
13830,06824,,,DNF,
11387,06825,,,DNF,
10971,06826,,,DNF,
11612,06827,,,DNF,
13815,06828,,,DNF,
11575,06829,,,DNF,
10443,06830,,,DNF,
11610,06831,,,DNF,
11587,06832,,,DNF,
14060,06833,,,DNF,
13913,06834,,,DNF,
11211,06835,,,DNF,
11536,06836,,,DNF,
11225,06837,,,DNF,
11621,06838,,,DNF,
11130,06839,,,DNF,
11096,06840,,,DNF,
13782,06841,,,DNF,
11295,06842,,,DNF,
10001,06843,,,DNF,
14088,06844,,,DNF,
14043,06845,,,DNF,
13905,06846,,,DNF,
13637,06847,,,DNF,
11420,06848,,,DNF,
13654,06849,,,DNF,
13936,06850,,,DNF,
13934,06851,,,DNF,
11415,06852,,,DNF,
10153,06853,,,DNF,
14089,06854,,,DNF,
13624,06855,,,DNF,
14003,06856,,,DNF,
13899,06857,,,DNF,
13799,06858,,,DNF,
13541,06859,,,DNF,
13822,06860,,,DNF,
13749,06861,,,DNF,
13742,06862,,,DNF,
11141,06863,,,DNF,
13702,06864,,,DNF,
13379,06865,,,DNF,
14020,06866,,,DNF,
14013,06867,,,DNF,
11581,06868,,,DNF,
11213,06869,,,DNF,
14046,06870,,,DNF,
14092,06871,,,DNF,
13855,06872,,,DNF,
11195,06873,,,DNF,
13879,06874,,,DNF,
13348,06875,,,DNF,
10733,06876,,,DNF,
13868,06877,,,DNF,
11352,06878,,,DNF,
13964,06879,,,DNF,
11142,06880,,,DNF,
13663,06881,,,DNF,
11338,06882,,,DNF,
11201,06883,,,DNF,
10498,06884,,,DNF,
14073,06885,,,DNF,
11283,06886,,,DNF,
11474,06887,,,DNF,
10135,06888,,,DNF,
11336,06889,,,DNF,
11167,06890,,,DNF,
